effectID,effectName,effectCategory,preExpression,postExpression,description,guid,iconID,isOffensive,isAssistance,durationAttributeID,trackingSpeedAttributeID,dischargeAttributeID,rangeAttributeID,falloffAttributeID,disallowAutoRepeat,published,displayName,isWarpSafe,rangeChance,electronicChance,propulsionChance,distribution,sfxName,npcUsageChanceAttributeID,npcActivationChanceAttributeID,fittingUsageChanceAttributeID,modifierInfo
6533,shipBonusForceAuxiliaryA4WarfareLinksBonus,0,,,None,,,0,0,,,,,,0,0,shipBonusForceAuxiliaryA4WarfareLinksBonus,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2535
  modifyingAttributeID: 2320
  operation: 6
  skillTypeID: 20495
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2469
  modifyingAttributeID: 2320
  operation: 6
  skillTypeID: 20495
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2471
  modifyingAttributeID: 2320
  operation: 6
  skillTypeID: 20495
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2473
  modifyingAttributeID: 2320
  operation: 6
  skillTypeID: 20495
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2537
  modifyingAttributeID: 2320
  operation: 6
  skillTypeID: 20495
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2535
  modifyingAttributeID: 2320
  operation: 6
  skillTypeID: 20494
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2469
  modifyingAttributeID: 2320
  operation: 6
  skillTypeID: 20494
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2471
  modifyingAttributeID: 2320
  operation: 6
  skillTypeID: 20494
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2473
  modifyingAttributeID: 2320
  operation: 6
  skillTypeID: 20494
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2537
  modifyingAttributeID: 2320
  operation: 6
  skillTypeID: 20494
"
6534,shipBonusForceAuxiliaryM4WarfareLinksBonus,0,,,None,,,0,0,,,,,,0,0,shipBonusForceAuxiliaryM4WarfareLinksBonus,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2535
  modifyingAttributeID: 2323
  operation: 6
  skillTypeID: 3350
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2469
  modifyingAttributeID: 2323
  operation: 6
  skillTypeID: 3350
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2471
  modifyingAttributeID: 2323
  operation: 6
  skillTypeID: 3350
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2473
  modifyingAttributeID: 2323
  operation: 6
  skillTypeID: 3350
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2537
  modifyingAttributeID: 2323
  operation: 6
  skillTypeID: 3350
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2535
  modifyingAttributeID: 2323
  operation: 6
  skillTypeID: 3349
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2469
  modifyingAttributeID: 2323
  operation: 6
  skillTypeID: 3349
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2471
  modifyingAttributeID: 2323
  operation: 6
  skillTypeID: 3349
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2473
  modifyingAttributeID: 2323
  operation: 6
  skillTypeID: 3349
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2537
  modifyingAttributeID: 2323
  operation: 6
  skillTypeID: 3349
"
6535,shipBonusForceAuxiliaryG4WarfareLinksBonus,0,,,None,,,0,0,,,,,,0,0,shipBonusForceAuxiliaryG4WarfareLinksBonus,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2535
  modifyingAttributeID: 2322
  operation: 6
  skillTypeID: 20494
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2469
  modifyingAttributeID: 2322
  operation: 6
  skillTypeID: 20494
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2471
  modifyingAttributeID: 2322
  operation: 6
  skillTypeID: 20494
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2473
  modifyingAttributeID: 2322
  operation: 6
  skillTypeID: 20494
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2537
  modifyingAttributeID: 2322
  operation: 6
  skillTypeID: 20494
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2535
  modifyingAttributeID: 2322
  operation: 6
  skillTypeID: 3349
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2469
  modifyingAttributeID: 2322
  operation: 6
  skillTypeID: 3349
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2471
  modifyingAttributeID: 2322
  operation: 6
  skillTypeID: 3349
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2473
  modifyingAttributeID: 2322
  operation: 6
  skillTypeID: 3349
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2537
  modifyingAttributeID: 2322
  operation: 6
  skillTypeID: 3349
"
6536,shipBonusForceAuxiliaryC4WarfareLinksBonus,0,,,None,,,0,0,,,,,,0,0,shipBonusForceAuxiliaryC4WarfareLinksBonus,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2535
  modifyingAttributeID: 2321
  operation: 6
  skillTypeID: 3350
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2469
  modifyingAttributeID: 2321
  operation: 6
  skillTypeID: 3350
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2471
  modifyingAttributeID: 2321
  operation: 6
  skillTypeID: 3350
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2473
  modifyingAttributeID: 2321
  operation: 6
  skillTypeID: 3350
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2537
  modifyingAttributeID: 2321
  operation: 6
  skillTypeID: 3350
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2535
  modifyingAttributeID: 2321
  operation: 6
  skillTypeID: 20495
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2469
  modifyingAttributeID: 2321
  operation: 6
  skillTypeID: 20495
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2471
  modifyingAttributeID: 2321
  operation: 6
  skillTypeID: 20495
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2473
  modifyingAttributeID: 2321
  operation: 6
  skillTypeID: 20495
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2537
  modifyingAttributeID: 2321
  operation: 6
  skillTypeID: 20495
"
6537,shipBonusRole1CommandBurstCPUBonus,0,,,None,,,0,0,,,,,,0,0,shipBonusRole1CommandBurstCPUBonus,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 50
  modifyingAttributeID: 2298
  operation: 6
  skillTypeID: 3348
"
6545,shipBonusForceAuxiliaryC1RemoteBoostAndCapAmount,0,,,None,,,0,0,,,,,,0,0,shipBonusForceAuxiliaryC1RemoteBoostAndCapAmount,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 90
  modifyingAttributeID: 2311
  operation: 6
  skillTypeID: 24572
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 68
  modifyingAttributeID: 2311
  operation: 6
  skillTypeID: 24571
"
6546,shipBonusForceAuxiliaryC2ShieldResists,0,,,None,,,0,0,,,,,,0,0,shipBonusForceAuxiliaryC2ShieldResists,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 271
  modifyingAttributeID: 2312
  operation: 6
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 274
  modifyingAttributeID: 2312
  operation: 6
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 273
  modifyingAttributeID: 2312
  operation: 6
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 272
  modifyingAttributeID: 2312
  operation: 6
"
6548,shipBonusForceAuxiliaryG1RemoteCycleTime,0,,,None,,,0,0,,,,,,0,0,shipBonusForceAuxiliaryG1RemoteCycleTime,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 73
  modifyingAttributeID: 2314
  operation: 6
  skillTypeID: 24568
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 73
  modifyingAttributeID: 2314
  operation: 6
  skillTypeID: 24571
"
6549,shipBonusForceAuxiliaryG2LocalRepairAmount,0,,,None,,,0,0,,,,,,0,0,shipBonusForceAuxiliaryG2LocalRepairAmount,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 84
  modifyingAttributeID: 2315
  operation: 6
  skillTypeID: 21803
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 84
  modifyingAttributeID: 2315
  operation: 6
  skillTypeID: 3393
"
6551,shipBonusForceAuxiliaryM1RemoteDuration,0,,,None,,,0,0,,,,,,0,0,shipBonusForceAuxiliaryM1RemoteDuration,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 73
  modifyingAttributeID: 2317
  operation: 6
  skillTypeID: 24571
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 73
  modifyingAttributeID: 2317
  operation: 6
  skillTypeID: 24568
"
6552,shipBonusForceAuxiliaryM2LocalBoostAmount,0,,,None,,,0,0,,,,,,0,0,shipBonusForceAuxiliaryM2LocalBoostAmount,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 68
  modifyingAttributeID: 2318
  operation: 6
  skillTypeID: 21802
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 68
  modifyingAttributeID: 2318
  operation: 6
  skillTypeID: 3416
"
6554,fighterAbilityKamikaze,2,,,None,,,0,0,2401,,,,,0,0,fighterAbilityKamikaze,0,0,0,0,,,,,,"null
...
"
6555,moduleBonusDroneNavigationComputer,4,,,None,,,0,0,,,,,,0,0,moduleBonusDroneNavigationComputer,0,0,0,0,,,,,,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 37
  modifyingAttributeID: 20
  operation: 6
  skillTypeID: 3436
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 37
  modifyingAttributeID: 20
  operation: 6
  skillTypeID: 23069
"
6556,moduleBonusDroneDamageAmplifier,4,,,None,,,0,0,,,,,,0,0,moduleBonusDroneDamageAmplifier,0,0,0,0,,,,,,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 64
  modifyingAttributeID: 1255
  operation: 6
  skillTypeID: 3436
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 2226
  modifyingAttributeID: 1255
  operation: 6
  skillTypeID: 23069
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 2178
  modifyingAttributeID: 1255
  operation: 6
  skillTypeID: 23069
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 2130
  modifyingAttributeID: 1255
  operation: 6
  skillTypeID: 23069
"
6557,moduleBonusOmnidirectionalTrackingLink,1,,,None,,,0,0,73,,6,,,0,0,moduleBonusOmnidirectionalTrackingLink,1,0,0,0,,,,,,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 54
  modifyingAttributeID: 351
  operation: 6
  skillTypeID: 3436
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 2236
  modifyingAttributeID: 351
  operation: 6
  skillTypeID: 23069
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 2175
  modifyingAttributeID: 351
  operation: 6
  skillTypeID: 23069
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 2149
  modifyingAttributeID: 351
  operation: 6
  skillTypeID: 23069
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 158
  modifyingAttributeID: 349
  operation: 6
  skillTypeID: 3436
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 2237
  modifyingAttributeID: 349
  operation: 6
  skillTypeID: 23069
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 2176
  modifyingAttributeID: 349
  operation: 6
  skillTypeID: 23069
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 160
  modifyingAttributeID: 767
  operation: 6
  skillTypeID: 3436
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 2180
  modifyingAttributeID: 767
  operation: 6
  skillTypeID: 23069
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 2234
  modifyingAttributeID: 848
  operation: 6
  skillTypeID: 23069
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 2235
  modifyingAttributeID: 847
  operation: 6
  skillTypeID: 23069
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 2125
  modifyingAttributeID: 848
  operation: 6
  skillTypeID: 23069
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 2126
  modifyingAttributeID: 847
  operation: 6
  skillTypeID: 23069
"
6558,moduleBonusOmnidirectionalTrackingLinkOverload,5,,,None,,,0,0,,,,,,0,0,moduleBonusOmnidirectionalTrackingLinkOverload,1,0,0,0,,,,,,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 351
  modifyingAttributeID: 1935
  operation: 6
- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 349
  modifyingAttributeID: 1935
  operation: 6
- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 767
  modifyingAttributeID: 1935
  operation: 6
- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 848
  modifyingAttributeID: 1935
  operation: 6
- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 847
  modifyingAttributeID: 1935
  operation: 6
"
6559,moduleBonusOmnidirectionalTrackingEnhancer,4,,,None,,,0,0,,,,,,0,0,moduleBonusOmnidirectionalTrackingEnhancer,0,0,0,0,,,,,,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 54
  modifyingAttributeID: 351
  operation: 6
  skillTypeID: 3436
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 2236
  modifyingAttributeID: 351
  operation: 6
  skillTypeID: 23069
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 2175
  modifyingAttributeID: 351
  operation: 6
  skillTypeID: 23069
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 2149
  modifyingAttributeID: 351
  operation: 6
  skillTypeID: 23069
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 158
  modifyingAttributeID: 349
  operation: 6
  skillTypeID: 3436
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 2237
  modifyingAttributeID: 349
  operation: 6
  skillTypeID: 23069
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 2176
  modifyingAttributeID: 349
  operation: 6
  skillTypeID: 23069
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 160
  modifyingAttributeID: 767
  operation: 6
  skillTypeID: 3436
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 2180
  modifyingAttributeID: 767
  operation: 6
  skillTypeID: 23069
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 2234
  modifyingAttributeID: 848
  operation: 6
  skillTypeID: 23069
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 2235
  modifyingAttributeID: 847
  operation: 6
  skillTypeID: 23069
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 2125
  modifyingAttributeID: 848
  operation: 6
  skillTypeID: 23069
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 2126
  modifyingAttributeID: 847
  operation: 6
  skillTypeID: 23069
"
6560,skillBonusFighters,0,,,None,,,0,0,,,,,,0,0,skillBonusFighters,0,0,0,0,,,,,,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 2226
  modifyingAttributeID: 292
  operation: 6
  skillTypeID: 23069
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 2178
  modifyingAttributeID: 292
  operation: 6
  skillTypeID: 23069
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 2130
  modifyingAttributeID: 292
  operation: 6
  skillTypeID: 23069
"
6561,skillBonusLightFighters,0,,,None,,,0,0,,,,,,0,0,skillBonusLightFighters,0,0,0,0,,,,,,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 37
  modifyingAttributeID: 2603
  operation: 6
  skillTypeID: 40572
"
6562,skillBonusSupportFightersShield,0,,,None,,,0,0,,,,,,0,0,skillBonusSupportFightersShield,0,0,0,0,,,,,,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 263
  modifyingAttributeID: 337
  operation: 6
  skillTypeID: 40573
"
6563,skillBonusHeavyFighters,0,,,None,,,0,0,,,,,,0,0,skillBonusHeavyFighters,0,0,0,0,,,,,,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 2226
  modifyingAttributeID: 292
  operation: 6
  skillTypeID: 32339
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 2178
  modifyingAttributeID: 292
  operation: 6
  skillTypeID: 32339
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 2130
  modifyingAttributeID: 292
  operation: 6
  skillTypeID: 32339
"
6565,citadelRigBonus,0,,,None,,,0,0,,,,,,0,0,citadelRigBonus,0,0,0,0,,,,,,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2278
  modifyingAttributeID: 2333
  operation: 6
  skillTypeID: 26252
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2435
  modifyingAttributeID: 2333
  operation: 6
  skillTypeID: 26252
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2436
  modifyingAttributeID: 2333
  operation: 6
  skillTypeID: 26252
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2437
  modifyingAttributeID: 2333
  operation: 6
  skillTypeID: 26252
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2438
  modifyingAttributeID: 2333
  operation: 6
  skillTypeID: 26252
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2439
  modifyingAttributeID: 2333
  operation: 6
  skillTypeID: 26252
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2440
  modifyingAttributeID: 2333
  operation: 6
  skillTypeID: 26252
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2441
  modifyingAttributeID: 2333
  operation: 6
  skillTypeID: 26252
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2442
  modifyingAttributeID: 2333
  operation: 6
  skillTypeID: 26252
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 2449
  modifyingAttributeID: 2333
  operation: 6
  skillTypeID: 26252
"
6566,moduleBonusFighterSupportUnit,4,,,None,,,0,0,,,,,,0,0,moduleBonusFighterSupportUnit,0,0,0,0,,,,,,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 2233
  modifyingAttributeID: 2337
  operation: 4
  skillTypeID: 23069
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 2177
  modifyingAttributeID: 2337
  operation: 4
  skillTypeID: 23069
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 2182
  modifyingAttributeID: 2337
  operation: 4
  skillTypeID: 23069
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 37
  modifyingAttributeID: 2336
  operation: 4
  skillTypeID: 23069
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 263
  modifyingAttributeID: 2335
  operation: 4
  skillTypeID: 23069
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 479
  modifyingAttributeID: 2338
  operation: 4
  skillTypeID: 23069
"
6567,moduleBonusNetworkedSensorArray,1,,,None,effects.ElectronicAttributeModifyActivate,,0,0,73,,6,54,,0,0,moduleBonusNetworkedSensorArray,0,0,0,0,,,,,,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 104
  modifyingAttributeID: 105
  operation: 2
- domain: shipID
  func: LocationGroupModifier
  groupID: 201
  modifiedAttributeID: 6
  modifyingAttributeID: 1190
  operation: 6
- domain: shipID
  func: LocationGroupModifier
  groupID: 208
  modifiedAttributeID: 6
  modifyingAttributeID: 1190
  operation: 6
- domain: shipID
  func: LocationGroupModifier
  groupID: 291
  modifiedAttributeID: 6
  modifyingAttributeID: 1190
  operation: 6
- domain: shipID
  func: LocationGroupModifier
  groupID: 379
  modifiedAttributeID: 6
  modifyingAttributeID: 1190
  operation: 6
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 6
  modifyingAttributeID: 1190
  operation: 6
  skillTypeID: 3435
- domain: shipID
  func: LocationGroupModifier
  groupID: 80
  modifiedAttributeID: 6
  modifyingAttributeID: 1190
  operation: 6
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 564
  modifyingAttributeID: 566
  operation: 6
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 211
  modifyingAttributeID: 1027
  operation: 6
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 210
  modifyingAttributeID: 1029
  operation: 6
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 208
  modifyingAttributeID: 1030
  operation: 6
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 209
  modifyingAttributeID: 1028
  operation: 6
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 2354
  modifyingAttributeID: 2354
  operation: 2
- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 2343
  modifyingAttributeID: 2343
  operation: 2
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 211
  modifyingAttributeID: 1027
  operation: 6
  skillTypeID: 23069
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 210
  modifyingAttributeID: 1029
  operation: 6
  skillTypeID: 23069
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 208
  modifyingAttributeID: 1030
  operation: 6
  skillTypeID: 23069
- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 209
  modifyingAttributeID: 1028
  operation: 6
  skillTypeID: 23069
- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 1349
  modifyingAttributeID: 5700
  operation: 2
  skillTypeID: 83464
"
6568,citadelServiceFuelBonus,0,,,None,,,0,0,,,,,,0,0,citadelServiceFuelBonus,0,0,0,0,,,,,,"- domain: structureID
  func: LocationGroupModifier
  groupID: 1321
  modifiedAttributeID: 2109
  modifyingAttributeID: 2339
  operation: 6
- domain: structureID
  func: LocationGroupModifier
  groupID: 1321
  modifiedAttributeID: 2110
  modifyingAttributeID: 2339
  operation: 6
"
